scorer,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000,DLC_resnet50_MichaelsTestNov8shuffle1_100000
602,48.03132629394531,238.3303985595703,0.9999810457229614,29.96004867553711,266.84820556640625,0.9998136162757874,54.28375244140625,256.36865234375,0.9999908208847046,103.97174072265625,351.23748779296875,0.9999808073043823
603,47.00790786743164,231.103759765625,0.9999912977218628,30.64490509033203,259.4959716796875,0.9999791383743286,54.22074890136719,250.43470764160156,0.9999905824661255,102.3512954711914,347.4396667480469,0.9999949932098389
604,48.93889617919922,223.54965209960938,0.9999953508377075,30.65008544921875,251.78591918945312,0.9998606443405151,55.442466735839844,242.25009155273438,0.9999951124191284,102.07252502441406,341.02777099609375,0.9999955892562866
605,47.375396728515625,214.5766143798828,0.9999940395355225,30.783084869384766,242.42611694335938,0.999980092048645,54.54756546020508,233.85140991210938,0.99998939037323,102.89460754394531,333.2226257324219,0.9999949932098389
606,49.511009216308594,209.6233367919922,0.9999983310699463,30.440671920776367,236.39439392089844,0.9999030828475952,56.46158218383789,226.40972900390625,0.9999936819076538,102.48039245605469,325.2217712402344,0.999994158744812
607,48.95866775512695,204.22708129882812,0.9999921321868896,31.534469604492188,227.24925231933594,0.9999828338623047,57.12049865722656,218.64662170410156,0.9999227523803711,103.28569793701172,317.2740478515625,0.999993085861206
608,50.1781005859375,197.6484375,0.9999979734420776,31.7430477142334,222.24131774902344,0.999945878982544,57.79215621948242,212.82398986816406,0.9999949932098389,102.68956756591797,307.99755859375,0.9999837875366211
609,49.240108489990234,189.8877716064453,0.9999868869781494,33.24192810058594,214.4468536376953,0.9999823570251465,58.33940887451172,203.75596618652344,0.9999322891235352,105.54994201660156,300.2923278808594,0.9999769926071167
610,49.277008056640625,182.27578735351562,0.9999973773956299,33.64889144897461,206.8891143798828,0.9999901056289673,58.66517639160156,196.98695373535156,0.9999946355819702,105.561279296875,294.02685546875,0.9999887943267822
611,48.99209213256836,178.74391174316406,0.9999876022338867,33.766326904296875,202.80429077148438,0.9999843835830688,59.833709716796875,189.36801147460938,0.9999608993530273,105.5823974609375,288.19171142578125,0.9999881982803345
612,49.26502990722656,172.64051818847656,0.9999741315841675,34.61262893676758,195.8018341064453,0.9999926090240479,60.20353698730469,184.6002197265625,0.9999730587005615,105.25543212890625,283.28466796875,0.9999740123748779
613,49.3631591796875,166.44468688964844,0.9999945163726807,33.84209442138672,190.16586303710938,0.9999853372573853,59.34138870239258,179.26278686523438,0.9999897480010986,102.95980834960938,277.44317626953125,0.9999947547912598
614,48.4715461730957,161.38746643066406,0.9999654293060303,33.13815689086914,186.5526580810547,0.9999771118164062,58.46922302246094,172.25344848632812,0.9999327659606934,101.9596176147461,271.6888732910156,0.999993085861206
615,46.79911804199219,155.85118103027344,0.9999328851699829,32.72083282470703,181.05755615234375,0.9999920129776001,58.125240325927734,168.4854278564453,0.9999798536300659,101.12876892089844,267.0423583984375,0.999995231628418
616,47.16677474975586,151.86228942871094,0.999972939491272,31.870624542236328,174.83827209472656,0.999971866607666,57.78936767578125,164.42820739746094,0.9999904632568359,99.28681945800781,261.77862548828125,0.9999971389770508
617,45.87731170654297,146.318115234375,0.9999808073043823,31.936561584472656,171.32276916503906,0.9999740123748779,58.01976013183594,157.56402587890625,0.9999226331710815,97.57875061035156,256.40130615234375,0.9999971389770508
618,44.90414047241211,139.525634765625,0.9999419450759888,32.004093170166016,163.2840118408203,0.9999901056289673,58.371707916259766,151.71388244628906,0.9999834299087524,97.3598403930664,250.84141540527344,0.9999970197677612
619,43.35242462158203,133.32305908203125,0.9999938011169434,30.691158294677734,157.8701934814453,0.9999642372131348,56.96160888671875,145.1693572998047,0.9999836683273315,98.81363677978516,243.09442138671875,0.9999980926513672
620,42.317138671875,127.55307006835938,0.9999388456344604,29.991939544677734,150.63592529296875,0.9999716281890869,57.08523178100586,136.65643310546875,0.9999575614929199,99.3199691772461,234.97146606445312,0.9999980926513672
621,40.41081237792969,120.81798553466797,0.9999021291732788,29.11739730834961,143.31590270996094,0.9999649524688721,55.550201416015625,130.47186279296875,0.9999878406524658,99.93112182617188,225.363525390625,0.9999985694885254
622,40.14997100830078,117.1865005493164,0.9999743700027466,28.10139274597168,138.5393829345703,0.9998825788497925,53.664066314697266,122.69835662841797,0.9999575614929199,99.02391815185547,216.93017578125,0.9999940395355225
623,37.52219009399414,112.79586029052734,0.9999316930770874,27.919965744018555,132.83827209472656,0.999984860420227,51.920772552490234,116.81517791748047,0.9999949932098389,100.46717834472656,207.38665771484375,0.9999959468841553
624,35.83772659301758,107.98754119873047,0.9999336004257202,26.94588279724121,127.97100067138672,0.9999505281448364,49.3303337097168,110.99352264404297,0.9999630451202393,99.31121826171875,200.73861694335938,0.9999946355819702
625,35.863555908203125,103.07154846191406,0.9999330043792725,27.78507423400879,123.93006134033203,0.9998672008514404,48.15691375732422,105.46458435058594,0.9999440908432007,99.619140625,194.18861389160156,0.9999980926513672
626,35.26274871826172,98.84390258789062,0.9999188184738159,26.459943771362305,118.14363098144531,0.9999731779098511,48.223663330078125,101.70106506347656,0.9999805688858032,98.69731903076172,188.6576690673828,0.9999980926513672
627,33.322208404541016,94.7668685913086,0.9998939037322998,25.14911651611328,113.59012603759766,0.9999520778656006,47.011112213134766,96.33757781982422,0.9999761581420898,99.59332275390625,183.66433715820312,0.9999949932098389
628,33.260887145996094,88.93595886230469,0.9998672008514404,24.92243194580078,110.13743591308594,0.9998332262039185,45.23571014404297,91.83531188964844,0.999841570854187,99.35591888427734,178.26498413085938,0.9999979734420776
629,32.62739562988281,85.17635345458984,0.9999020099639893,23.962177276611328,105.81948852539062,0.999916672706604,45.372398376464844,88.19258880615234,0.9999686479568481,97.84122467041016,174.74305725097656,0.9999953508377075
630,31.821849822998047,81.81941223144531,0.9998317956924438,23.64372444152832,100.07115936279297,0.9999810457229614,45.3067741394043,83.94566345214844,0.9999856948852539,96.46183776855469,169.8732147216797,0.9999953508377075
631,31.963632583618164,77.9453125,0.9998586177825928,24.72610855102539,95.49091339111328,0.9999324083328247,45.769004821777344,79.5159683227539,0.999957799911499,97.41519927978516,164.7066650390625,0.9999954700469971
632,31.609872817993164,76.04061889648438,0.9995995163917542,24.108489990234375,94.46473693847656,0.9998331069946289,44.63846969604492,77.05811309814453,0.9998418092727661,98.42070007324219,158.70248413085938,0.9999953508377075
633,33.19211959838867,74.02974700927734,0.9991850256919861,23.420183181762695,92.93716430664062,0.999915361404419,45.107330322265625,74.9240493774414,0.999789297580719,99.45068359375,153.7930450439453,0.9999964237213135
634,34.362144470214844,72.72979736328125,0.9994359612464905,23.914751052856445,91.48165130615234,0.9998997449874878,45.47979736328125,73.96864318847656,0.9998739957809448,101.81290435791016,147.29141235351562,0.9999960660934448
635,36.90616226196289,72.28203582763672,0.9991388320922852,24.620601654052734,91.57921600341797,0.9998602867126465,46.74790954589844,73.46882629394531,0.9998946189880371,105.84950256347656,141.86563110351562,0.999937891960144
636,39.117252349853516,70.3851089477539,0.9992663264274597,26.853761672973633,91.6021728515625,0.9997908473014832,50.3624153137207,73.58958435058594,0.999937891960144,109.4287338256836,138.5452423095703,0.9999624490737915
637,42.08308410644531,68.60309600830078,0.9988465309143066,28.10014533996582,89.39920043945312,0.9999098777770996,54.482303619384766,73.15367889404297,0.9999191761016846,112.53816986083984,136.5030975341797,0.99997878074646
638,47.61141586303711,69.77635955810547,0.9987831711769104,30.35910987854004,86.00651550292969,0.9999567270278931,58.10721969604492,72.55449676513672,0.999915599822998,115.69383239746094,135.0825958251953,0.9999957084655762
639,47.70223617553711,70.66154479980469,0.9984473586082458,32.33073425292969,86.17025756835938,0.9999794960021973,58.84000015258789,71.7728271484375,0.9999227523803711,118.3675308227539,134.58251953125,0.9999915361404419
640,46.967979431152344,70.97370910644531,0.9983868598937988,35.12361526489258,86.97492980957031,0.9999752044677734,58.85432815551758,70.77753448486328,0.999962329864502,121.28994750976562,133.5621795654297,0.9999908208847046
641,46.01431655883789,70.7708511352539,0.9977951049804688,36.2081184387207,86.68924713134766,0.9999758005142212,58.058311462402344,69.471435546875,0.9999496936798096,123.81537628173828,132.86911010742188,0.9999938011169434
642,45.591556549072266,67.65949249267578,0.9983434677124023,37.19051742553711,86.32688903808594,0.9999723434448242,58.491065979003906,68.15269470214844,0.999964714050293,125.99967956542969,132.08595275878906,0.9999911785125732
643,45.21232986450195,68.16959381103516,0.9949813485145569,37.61155319213867,86.52281951904297,0.9999643564224243,58.082733154296875,67.36366271972656,0.9999130964279175,127.72986602783203,129.9817657470703,0.9999912977218628
644,46.905818939208984,70.07362365722656,0.9958707690238953,39.323612213134766,86.88021850585938,0.9999327659606934,58.54500961303711,66.94805145263672,0.9999289512634277,127.62245178222656,127.58452606201172,0.9999902248382568
645,47.84782409667969,68.898681640625,0.9976527094841003,40.26880645751953,86.14214324951172,0.9999576807022095,59.464454650878906,66.27932739257812,0.9999357461929321,129.3444366455078,126.30252075195312,0.9999960660934448
646,49.0633659362793,68.51411437988281,0.9981499910354614,41.83099365234375,85.75108337402344,0.9999678134918213,60.4856071472168,65.93795013427734,0.9999592304229736,130.91233825683594,124.64795684814453,0.999997615814209
647,50.3870849609375,68.68742370605469,0.9973614811897278,43.55501937866211,85.54714965820312,0.999975323677063,61.230838775634766,65.69950866699219,0.9999610185623169,132.09471130371094,124.99467468261719,0.9999972581863403
648,52.160884857177734,68.74451446533203,0.9952574372291565,44.7424430847168,85.350341796875,0.9999747276306152,62.04714584350586,65.69656372070312,0.9999504089355469,133.0743865966797,125.047119140625,0.9999966621398926
649,52.921207427978516,67.71479034423828,0.9977626800537109,46.550048828125,84.90801239013672,0.9999701976776123,65.43580627441406,64.83853912353516,0.9999344348907471,134.71786499023438,125.97869873046875,0.999993085861206
650,56.12356185913086,66.79641723632812,0.9995131492614746,48.93849563598633,84.7398681640625,0.999977707862854,68.45870208740234,65.35862731933594,0.9999748468399048,136.62496948242188,127.19166564941406,0.9999804496765137
651,58.87568664550781,66.37857055664062,0.999446451663971,51.19087219238281,84.92356872558594,0.9999871253967285,71.02787017822266,66.33887481689453,0.9999773502349854,138.39654541015625,127.21354675292969,0.999983549118042
652,61.48075866699219,66.78764343261719,0.9987757802009583,52.6904296875,85.39491271972656,0.9999897480010986,73.85137939453125,66.2827377319336,0.9999227523803711,141.24905395507812,127.66410064697266,0.9999827146530151
653,64.26946258544922,68.10930633544922,0.9984821677207947,55.48524856567383,84.91707611083984,0.9999755620956421,76.12733459472656,66.18677520751953,0.9999555349349976,144.16708374023438,127.53711700439453,0.9999885559082031
654,68.18238830566406,67.58229064941406,0.9978396892547607,58.74613571166992,84.14373779296875,0.9999829530715942,78.72763061523438,66.3251953125,0.9999686479568481,146.50430297851562,127.73265075683594,0.9999954700469971
655,69.27326202392578,67.0943374633789,0.9978253841400146,61.42523956298828,84.52572631835938,0.99998939037323,80.96221923828125,64.86251068115234,0.9999538660049438,148.74298095703125,127.44215393066406,0.9999942779541016
656,72.4478988647461,66.16571807861328,0.9990288019180298,63.49940872192383,84.1219253540039,0.9999827146530151,84.26643371582031,64.72559356689453,0.9999740123748779,151.929443359375,127.90802764892578,0.9999828338623047
657,75.95843505859375,66.07433319091797,0.9986823201179504,66.2320327758789,84.04666900634766,0.9999901056289673,87.83158111572266,65.25997924804688,0.9999586343765259,155.3988037109375,127.41552734375,0.9999850988388062
658,78.7121810913086,65.79667663574219,0.9968715310096741,69.04389190673828,83.53756713867188,0.9999854564666748,90.93340301513672,64.27014923095703,0.9999184608459473,158.23410034179688,127.25606536865234,0.9999769926071167
659,83.38773345947266,65.8609848022461,0.9958542585372925,73.23978424072266,82.77325439453125,0.9999668598175049,93.9606704711914,63.687355041503906,0.9999269247055054,161.48623657226562,127.51453399658203,0.9999939203262329
660,84.48577880859375,64.8368148803711,0.9891071915626526,76.68084716796875,82.40853881835938,0.9999772310256958,95.19739532470703,62.40467834472656,0.9999308586120605,164.52764892578125,127.23297119140625,0.9999946355819702
661,89.05379486083984,64.33203125,0.988081693649292,79.62165832519531,81.34783172607422,0.9999796152114868,97.90209197998047,61.98830032348633,0.9999532699584961,167.1886749267578,127.35987091064453,0.9999877214431763
662,92.59264373779297,63.64984130859375,0.9668889045715332,82.45248413085938,80.69097137451172,0.9999920129776001,101.80219268798828,61.30701446533203,0.9999133348464966,170.28759765625,126.48531341552734,0.9999827146530151
663,94.98707580566406,65.28343200683594,0.9574075937271118,84.93828582763672,80.78350067138672,0.9999915361404419,106.95722198486328,61.28765869140625,0.9998811483383179,173.2421112060547,126.8214340209961,0.9999765157699585
664,100.01106262207031,64.86775970458984,0.8731518983840942,89.06492614746094,80.67642211914062,0.9999291896820068,109.652587890625,60.84103775024414,0.9999462366104126,176.90806579589844,126.55327606201172,0.9999936819076538
665,102.29006958007812,63.933555603027344,0.8151088356971741,93.04425811767578,80.09298706054688,0.9999487400054932,111.00012969970703,60.59548568725586,0.9999361038208008,179.84800720214844,126.39694213867188,0.9999959468841553
666,105.94261169433594,62.87553405761719,0.7369733452796936,95.95160675048828,78.63260650634766,0.9999620914459229,113.73123168945312,60.466041564941406,0.9999668598175049,182.30801391601562,126.98771667480469,0.999991774559021
667,108.5129165649414,64.87612915039062,0.41348376870155334,99.04205322265625,78.14629364013672,0.9999818801879883,117.03189849853516,59.71989822387695,0.9999585151672363,185.10916137695312,126.3965072631836,0.9999765157699585
668,110.72935485839844,64.45394897460938,0.5494832396507263,101.2114028930664,78.48575592041016,0.9999781847000122,122.28070831298828,59.662330627441406,0.9998847246170044,188.41299438476562,126.66397094726562,0.9999773502349854
669,114.58102416992188,63.23809051513672,0.2743365168571472,104.61055755615234,79.0624008178711,0.9998971223831177,125.107177734375,59.99020767211914,0.9999505281448364,192.04483032226562,126.65032196044922,0.9999911785125732
670,117.9798812866211,63.16941833496094,0.22739043831825256,108.28327941894531,77.7261962890625,0.9998062252998352,126.81133270263672,59.33761215209961,0.9999337196350098,195.35708618164062,126.73289489746094,0.9999953508377075
671,120.88375854492188,62.21971130371094,0.19834737479686737,112.12104797363281,77.42253112792969,0.999931812286377,129.84954833984375,58.98892593383789,0.9999693632125854,197.77838134765625,126.81438446044922,0.999993085861206
672,124.32756805419922,64.15231323242188,0.12380653619766235,115.11827850341797,77.19529724121094,0.9999716281890869,133.1389923095703,58.63492202758789,0.9999656677246094,200.7524871826172,126.60444641113281,0.9999759197235107
673,126.4106216430664,64.03280639648438,0.1739356815814972,117.53935241699219,77.58438873291016,0.9999681711196899,137.76895141601562,58.76025390625,0.9998688697814941,204.24575805664062,126.91744232177734,0.9999809265136719
674,128.48001098632812,61.46693420410156,0.19584180414676666,121.6191635131836,77.49187469482422,0.9998660087585449,140.6387939453125,59.434566497802734,0.9999477863311768,207.85816955566406,126.5898208618164,0.9999910593032837
675,132.40834045410156,63.61023712158203,0.13228660821914673,124.09868621826172,77.93186950683594,0.9998455047607422,142.3271484375,59.30191421508789,0.9999452829360962,210.92013549804688,126.91582489013672,0.9999949932098389
676,135.45840454101562,62.87287902832031,0.11075940728187561,127.7869873046875,77.99636840820312,0.9999157190322876,145.59915161132812,58.69416809082031,0.9999748468399048,213.5991973876953,127.25935363769531,0.9999924898147583
677,139.705322265625,63.74799346923828,0.07620520144701004,130.7806854248047,77.12207794189453,0.9999730587005615,149.3229217529297,58.09799575805664,0.9999769926071167,216.78079223632812,127.2484130859375,0.9999836683273315
678,142.04916381835938,63.96772766113281,0.13445214927196503,133.72923278808594,77.10067749023438,0.9999632835388184,153.77047729492188,58.639068603515625,0.9999068975448608,220.03526306152344,127.4598388671875,0.9999847412109375
679,143.62525939941406,61.553955078125,0.23172684013843536,137.40737915039062,77.72034454345703,0.9999170303344727,156.2560272216797,59.249691009521484,0.9999487400054932,224.00999450683594,127.13197326660156,0.999988317489624
680,147.26492309570312,63.08015823364258,0.1489412933588028,140.60853576660156,77.62226867675781,0.9998378753662109,158.8912353515625,59.287872314453125,0.999957799911499,226.4395751953125,127.68511962890625,0.9999958276748657
681,149.0623321533203,60.27720642089844,0.23009438812732697,143.8161163330078,78.1618881225586,0.9998905658721924,161.3037109375,58.35719299316406,0.999982476234436,228.76620483398438,127.57048797607422,0.9999943971633911
682,152.96746826171875,61.66596221923828,0.16966532170772552,146.88412475585938,77.37755584716797,0.9999673366546631,164.59356689453125,57.90806579589844,0.9999879598617554,232.23150634765625,127.73690032958984,0.9999837875366211
683,156.0677947998047,63.161338806152344,0.18372514843940735,149.72207641601562,77.4432144165039,0.9999710321426392,167.8294677734375,57.95359420776367,0.9999651908874512,235.39260864257812,127.95744323730469,0.999988317489624
684,158.28982543945312,63.7079963684082,0.19437886774539948,153.5372314453125,78.18030548095703,0.9999333620071411,171.08346557617188,58.24859619140625,0.9999445676803589,238.7212677001953,127.98192596435547,0.9999822378158569
685,159.8210906982422,61.173465728759766,0.292657732963562,156.3236846923828,78.44586944580078,0.9999284744262695,173.72218322753906,58.83649444580078,0.9999626874923706,241.7209930419922,128.033203125,0.9999958276748657
686,163.50704956054688,60.340999603271484,0.3452472388744354,158.9282989501953,78.0350341796875,0.9998626708984375,176.59661865234375,58.21982192993164,0.9999865293502808,244.23544311523438,128.18055725097656,0.9999963045120239
687,167.3006591796875,61.48650360107422,0.21140269935131073,161.96485900878906,78.0831069946289,0.9999457597732544,179.7699432373047,57.292274475097656,0.9999880790710449,247.1351318359375,128.08538818359375,0.99998939037323
688,170.54161071777344,60.637168884277344,0.14430662989616394,165.57241821289062,77.10779571533203,0.9999614953994751,183.36302185058594,57.36153030395508,0.9999709129333496,250.39402770996094,128.21292114257812,0.9999902248382568
689,173.17140197753906,63.202857971191406,0.2821328639984131,168.6980438232422,77.93895721435547,0.9999270439147949,186.44595336914062,57.88783264160156,0.9999343156814575,253.55958557128906,128.3272705078125,0.9999874830245972
690,175.46588134765625,63.43766784667969,0.34627747535705566,171.23382568359375,78.68473052978516,0.9999445676803589,188.74795532226562,58.57509231567383,0.9999492168426514,256.98199462890625,128.42799377441406,0.9999951124191284
691,177.50732421875,60.74814224243164,0.6397417187690735,174.45436096191406,78.88187408447266,0.9998902082443237,191.567138671875,58.36288070678711,0.9999792575836182,259.712890625,128.54861450195312,0.9999971389770508
692,180.1986846923828,59.42192459106445,0.6264764666557312,176.93930053710938,78.16118621826172,0.999930739402771,194.69825744628906,57.38425827026367,0.9999916553497314,262.0989074707031,128.66079711914062,0.9999948740005493
693,182.49620056152344,59.31833267211914,0.5517517328262329,180.09120178222656,77.32144927978516,0.9999607801437378,198.05828857421875,56.865638732910156,0.9999866485595703,265.00030517578125,128.7042236328125,0.9999898672103882
694,185.55763244628906,59.59003829956055,0.5739670991897583,183.4081573486328,77.4003677368164,0.9999442100524902,200.97669982910156,57.297080993652344,0.9999258518218994,268.25189208984375,128.9824981689453,0.9999909400939941
695,188.6632080078125,62.16594696044922,0.687410295009613,186.24481201171875,78.46387481689453,0.9999499320983887,203.2599334716797,58.16714859008789,0.9999417066574097,272.302734375,129.01614379882812,0.9999935626983643
696,191.5776824951172,62.02260971069336,0.7778599858283997,189.20632934570312,78.85126495361328,0.9999305009841919,206.0597686767578,58.03997802734375,0.9999433755874634,274.8739318847656,129.1023712158203,0.999997615814209
697,195.14666748046875,61.72357940673828,0.8262287378311157,191.2608642578125,78.0910873413086,0.9998655319213867,209.184326171875,57.420494079589844,0.9999878406524658,276.9906005859375,129.10218811035156,0.9999967813491821
698,197.65415954589844,61.48322677612305,0.7501223087310791,194.6595458984375,78.21043395996094,0.9999500513076782,211.9696502685547,56.92904281616211,0.9999887943267822,280.20654296875,128.82022094726562,0.9999890327453613
699,199.43533325195312,59.040550231933594,0.7335205078125,197.753173828125,77.20408630371094,0.9999558925628662,215.26145935058594,56.65727615356445,0.9999681711196899,283.4486083984375,129.10910034179688,0.9999921321868896
700,203.44784545898438,61.981544494628906,0.5775108337402344,200.71873474121094,78.12753295898438,0.9999258518218994,218.05245971679688,57.87694549560547,0.9999403953552246,287.0347900390625,129.0343017578125,0.999985933303833
701,205.38938903808594,62.533241271972656,0.575117826461792,203.21226501464844,78.85604095458984,0.9999490976333618,220.13088989257812,58.19440460205078,0.9999428987503052,290.0165710449219,129.05018615722656,0.9999970197677612
702,208.7523193359375,62.24750518798828,0.893764078617096,206.30567932128906,79.1302719116211,0.9998924732208252,223.53489685058594,57.91000747680664,0.9999668598175049,292.3111572265625,129.11170959472656,0.9999972581863403
703,212.2950897216797,61.36379623413086,0.8922387957572937,209.03668212890625,78.14179992675781,0.9999179840087891,226.49362182617188,57.01728820800781,0.9999901056289673,295.2508239746094,129.17543029785156,0.9999926090240479
704,214.62501525878906,61.32081604003906,0.8138390183448792,212.33303833007812,77.72215270996094,0.999961256980896,230.3234405517578,57.471099853515625,0.9999831914901733,298.1607360839844,128.94044494628906,0.9999921321868896
705,216.94192504882812,59.60786056518555,0.8106510639190674,215.651123046875,77.55218505859375,0.9999345541000366,233.13418579101562,57.77600860595703,0.9999356269836426,301.4215087890625,128.9851837158203,0.9999895095825195
706,220.3124542236328,62.50228500366211,0.6805403232574463,218.49551391601562,78.6371078491211,0.9999436140060425,235.3059844970703,58.0386848449707,0.9999449253082275,305.1987609863281,129.46463012695312,0.9999959468841553
707,222.89706420898438,62.336585998535156,0.8861727714538574,221.24859619140625,79.02229309082031,0.9999096393585205,238.0901336669922,58.02098083496094,0.999934196472168,307.8993225097656,129.48236083984375,0.9999977350234985
708,225.90122985839844,61.79971694946289,0.9781726598739624,224.08084106445312,77.98749542236328,0.9998619556427002,241.1319122314453,57.10987854003906,0.999984860420227,310.15631103515625,129.52110290527344,0.9999961853027344
709,228.84188842773438,61.08308792114258,0.9757007956504822,227.42715454101562,77.96869659423828,0.9999537467956543,244.9119110107422,57.25609588623047,0.9999871253967285,313.2246398925781,129.486572265625,0.9999918937683105
710,231.90399169921875,60.93784713745117,0.9823649525642395,230.96255493164062,77.42041778564453,0.9999451637268066,248.14866638183594,57.558860778808594,0.9999686479568481,316.21783447265625,129.46035766601562,0.9999923706054688
711,233.86007690429688,60.17045974731445,0.913983166217804,233.36041259765625,78.3722152709961,0.9999275207519531,250.14346313476562,57.616764068603516,0.9999470710754395,319.95599365234375,129.47923278808594,0.9999923706054688
712,236.1843719482422,61.32867431640625,0.9608952403068542,236.0818328857422,79.19098663330078,0.9999374151229858,252.0166473388672,57.909095764160156,0.9999481439590454,323.12066650390625,129.52972412109375,0.9999978542327881
713,238.5708465576172,61.37799835205078,0.9900105595588684,239.0173797607422,78.99359130859375,0.9998883008956909,254.95249938964844,57.554664611816406,0.9999343156814575,325.3695373535156,129.4615020751953,0.9999969005584717
714,241.6834259033203,61.39430618286133,0.9973679184913635,240.91757202148438,77.9651870727539,0.9999227523803711,257.5444030761719,56.81148910522461,0.9999819993972778,328.3034973144531,129.2482452392578,0.9999903440475464
715,243.7904510498047,60.817604064941406,0.9991293549537659,244.36917114257812,77.803466796875,0.9999566078186035,260.6225280761719,56.986793518066406,0.9999858140945435,331.34954833984375,129.3035430908203,0.9999927282333374
716,247.37705993652344,60.31414794921875,0.9992097616195679,248.1751708984375,77.60194396972656,0.9999340772628784,264.0307922363281,57.24104690551758,0.9999693632125854,335.6922607421875,129.46937561035156,0.9999908208847046
717,249.99317932128906,60.13779067993164,0.9880697131156921,250.36471557617188,78.7021255493164,0.9999204874038696,266.6549072265625,57.40338134765625,0.9999576807022095,338.3825988769531,129.476318359375,0.9999974966049194
718,252.10836791992188,61.481937408447266,0.9909742474555969,253.85614013671875,78.98019409179688,0.9998983144760132,268.8761291503906,57.50656509399414,0.9999531507492065,340.8205261230469,129.63525390625,0.9999974966049194
719,255.1329345703125,62.071041107177734,0.9974309802055359,256.5801696777344,78.6427230834961,0.9999438524246216,272.0163879394531,57.10614776611328,0.9999662637710571,344.0753173828125,129.69540405273438,0.9999909400939941
720,258.0950622558594,62.76171875,0.9991750121116638,260.15435791015625,78.67814636230469,0.9999679327011108,274.34771728515625,56.8256950378418,0.9999819993972778,347.028076171875,129.6233673095703,0.9999929666519165
721,260.11077880859375,61.976078033447266,0.9997652173042297,263.8268737792969,78.39056396484375,0.9999411106109619,277.6769714355469,57.25148010253906,0.9999802112579346,351.18023681640625,129.60177612304688,0.9999884366989136
722,263.5946350097656,61.91050720214844,0.9996464252471924,265.7897033691406,79.36767578125,0.9999274015426636,280.5830993652344,57.64814376831055,0.9999414682388306,354.2303466796875,129.48446655273438,0.999997615814209
723,266.9184875488281,62.336360931396484,0.9990692734718323,269.4320373535156,80.03850555419922,0.999924898147583,283.4077453613281,57.777076721191406,0.9999312162399292,356.70648193359375,129.49900817871094,0.999997615814209
724,269.55401611328125,62.539695739746094,0.998961329460144,271.3615417480469,78.92574310302734,0.9999362230300903,286.466064453125,57.56570053100586,0.9999173879623413,360.1148986816406,129.45346069335938,0.9999901056289673
725,274.0557556152344,63.263526916503906,0.9990864992141724,275.0231628417969,79.24467468261719,0.9999717473983765,289.2662353515625,57.322750091552734,0.999983549118042,363.0735778808594,129.34823608398438,0.9999929666519165
726,276.17327880859375,63.170223236083984,0.9997791647911072,279.6766052246094,79.42335510253906,0.9999527931213379,291.934814453125,56.92509460449219,0.9999812841415405,367.4078369140625,129.64739990234375,0.9999899864196777
727,278.2397766113281,62.410789489746094,0.9999185800552368,281.9195251464844,79.79071044921875,0.9999328851699829,295.767578125,58.024173736572266,0.9999517202377319,370.4253234863281,129.82180786132812,0.9999978542327881
728,281.3077392578125,62.532798767089844,0.9999507665634155,285.1964111328125,80.016357421875,0.999922513961792,298.13763427734375,57.68739318847656,0.9999347925186157,372.7114562988281,129.78250122070312,0.9999977350234985
729,283.634765625,63.28424835205078,0.9998286962509155,287.2011413574219,78.75287628173828,0.9999266862869263,300.7814025878906,57.76801300048828,0.999931812286377,376.07232666015625,129.77919006347656,0.9999914169311523
730,286.32110595703125,62.65107727050781,0.9997711777687073,290.2699279785156,78.980712890625,0.9999628067016602,304.4537048339844,57.3332405090332,0.9999740123748779,378.9719543457031,129.96714782714844,0.9999933242797852
731,290.04144287109375,63.51195526123047,0.9998730421066284,295.0548400878906,80.06669616699219,0.9999686479568481,307.28289794921875,57.68913269042969,0.9999840259552002,382.0365905761719,129.68002319335938,0.9999892711639404
732,293.5498962402344,62.91251754760742,0.9999258518218994,297.0867004394531,80.4480209350586,0.9999371767044067,310.521240234375,57.57416534423828,0.9999663829803467,386.03887939453125,130.0960693359375,0.9999973773956299
733,296.8910827636719,63.10151290893555,0.9999692440032959,300.6658935546875,80.83000946044922,0.9999451637268066,314.2003173828125,58.35402297973633,0.9999446868896484,388.5166015625,129.9814910888672,0.9999977350234985
734,299.23565673828125,63.722862243652344,0.9998993873596191,303.035888671875,79.49970245361328,0.999942421913147,316.1028137207031,58.549129486083984,0.9999260902404785,391.9145202636719,129.91004943847656,0.9999918937683105
735,302.23583984375,63.78821563720703,0.9998804330825806,306.2690124511719,79.82527160644531,0.9999746084213257,320.3606872558594,57.842254638671875,0.9999786615371704,395.0322570800781,130.0297393798828,0.9999934434890747
736,306.4217224121094,65.44586181640625,0.9999263286590576,311.766357421875,81.2403335571289,0.9999727010726929,322.98626708984375,57.9436149597168,0.9999885559082031,398.2336120605469,129.70266723632812,0.9999881982803345
